#1	
double load(8760,3) # P(kW) & Q (kvar)	
24138000, 1.192603086, 0.4770412344
24141600, 1.38185748, 0.552742992
24145200, 1.420909974, 0.5683639896
24148800, 1.432926126, 0.5731704504
24152400, 1.225647504, 0.4902590016
24156000, 1.12150752, 0.448603008
24159600, 1.008355422, 0.4033421688
24163200, 0.934255818, 0.3737023272
24166800, 0.957286776, 0.3829147104
24170400, 1.127515596, 0.4510062384
24174000, 1.419908628, 0.5679634512
24177600, 1.560097068, 0.6240388272
24181200, 1.422912666, 0.5691650664
24184800, 1.124511558, 0.4498046232
24188400, 0.847138716, 0.3388554864
24192000, 0.668834768, 0.2675339072
24195600, 0.576846032, 0.2307384128
24199200, 0.549057768, 0.2196231072
24202800, 0.524144152, 0.2096576608
24206400, 0.5509742, 0.22038968
24210000, 0.581637112, 0.2326548448
24213600, 0.740700968, 0.2962803872
24217200, 1.040622576, 0.4162490304
24220800, 1.168065304, 0.4672261216
24224400, 1.102906616, 0.4411626464
24228000, 1.06361976, 0.425447904
24231600, 1.107697696, 0.4430790784
24235200, 1.155608496, 0.4622433984
24238800, 1.018583608, 0.4074334432
24242400, 0.944800976, 0.3779203904
24246000, 0.821191112, 0.3284764448
24249600, 0.848979376, 0.3395917504
24253200, 0.90072304, 0.360289216
24256800, 1.105781264, 0.4423125056
24260400, 1.481401936, 0.5925607744
24264000, 1.647173304, 0.6588693216
24267600, 1.426783624, 0.5707134496
24271200, 1.114405208, 0.4457620832
24274800, 0.825023976, 0.3300095904
24278400, 0.63788844, 0.255155376
24282000, 0.578721976, 0.2314887904
24285600, 0.54081846, 0.216327384
24289200, 0.535271604, 0.2141086416
24292800, 0.544516364, 0.2178065456
24296400, 0.58704226, 0.234816904
24300000, 0.73033604, 0.292134416
24303600, 1.055751592, 0.4223006368
24307200, 1.099201964, 0.4396807856
24310800, 1.013225696, 0.4052902784
24314400, 0.965152944, 0.3860611776
24318000, 1.025243884, 0.4100975536
24321600, 1.096428536, 0.4385714144
24325200, 0.98456694, 0.393826776
24328800, 0.909684384, 0.3638737536
24332400, 0.80429412, 0.321717648
24336000, 0.810765452, 0.3243061808
24339600, 0.868082964, 0.3472331856
24343200, 1.069618732, 0.4278474928
24346800, 1.466218936, 0.5864875744
24350400, 1.578080532, 0.6312322128
24354000, 1.381167144, 0.5524668576
24357600, 1.106597772, 0.4426391088
24361200, 0.830179448, 0.3320717792
24364800, 0.67350342, 0.269401368
24368400, 0.594211528, 0.2376846112
24372000, 0.551221948, 0.2204887792
24375600, 0.536892088, 0.2147568352
24379200, 0.547400652, 0.2189602608
24382800, 0.5731944, 0.22927776
24386400, 0.737510128, 0.2950040512
24390000, 1.000224228, 0.4000896912
24393600, 1.064230936, 0.4256923744
24397200, 1.069007556, 0.4276030224
24400800, 1.013598764, 0.4054395056
24404400, 1.0508564, 0.42034256
24408000, 1.163584632, 0.4654338528
24411600, 1.040347836, 0.4161391344
24415200, 0.956279324, 0.3825117296
24418800, 0.867434192, 0.3469736768
24422400, 0.85023836, 0.340095344
24426000, 0.889406644, 0.3557626576
24429600, 1.10339922, 0.441359688
24433200, 1.463556368, 0.5854225472
24436800, 1.630738068, 0.6522952272
24440400, 1.481707524, 0.5926830096
24444000, 1.147344124, 0.4589376496
24447600, 0.865523544, 0.3462094176
24451200, 0.674348848, 0.2697395392
24454800, 0.59335164, 0.237340656
24458400, 0.553794864, 0.2215179456
24462000, 0.534016476, 0.2136065904
24465600, 0.55096938, 0.220387752
24469200, 0.587700672, 0.2350802688
24472800, 0.751578744, 0.3006314976
24476400, 1.09252048, 0.437008192
24480000, 1.118891664, 0.4475566656
24483600, 1.019999724, 0.4079998896
24487200, 0.967257356, 0.3869029424
24490800, 1.04542908, 0.418171632
24494400, 1.109473384, 0.4437893536
24498000, 1.00775596, 0.403102384
24501600, 0.888143804, 0.3552575216
24505200, 0.792077348, 0.3168309392
24508800, 0.820332188, 0.3281328752
24512400, 0.887201976, 0.3548807904
24516000, 1.115124352, 0.4460497408
24519600, 1.496564692, 0.5986258768
24523200, 1.622769644, 0.6491078576
24526800, 1.412742, 0.5650968
24530400, 1.123600804, 0.4494403216
24534000, 0.831634124, 0.3326536496
24537600, 0.66738684, 0.266954736
24541200, 0.573668688, 0.2294674752
24544800, 0.55378908, 0.221515632
24548400, 0.536749416, 0.2146997664
24552000, 0.559468968, 0.2237875872
24555600, 0.575561984, 0.2302247936
24559200, 0.74785192, 0.299140768
24562800, 1.082018664, 0.4328074656
24566400, 1.113258048, 0.4453032192
24570000, 1.05551252, 0.422205008
24573600, 0.961794368, 0.3847177472
24577200, 1.02711308, 0.410845232
24580800, 1.141657488, 0.4566629952
24584400, 1.037526208, 0.4150104832
24588000, 0.95611448, 0.382445792
24591600, 0.851036552, 0.3404146208
24595200, 0.86618292, 0.346473168
24598800, 0.925821744, 0.3703286976
24602400, 1.105684864, 0.4422739456
24606000, 1.39157256, 0.556629024
24609600, 1.563862496, 0.6255449984
24613200, 1.426598536, 0.5706394144
24616800, 1.110418104, 0.4441672416
24620400, 0.8756494, 0.35025976
24624000, 0.705280716, 0.2821122864
24627600, 0.632867928, 0.2531471712
24631200, 0.5703747, 0.22814988
24634800, 0.551527536, 0.2206110144
24638400, 0.554503404, 0.2218013616
24642000, 0.588229908, 0.2352919632
24645600, 0.638819664, 0.2555278656
24649200, 0.841178688, 0.3364714752
24652800, 1.112974632, 0.4451898528
24656400, 1.184395464, 0.4737581856
24660000, 1.152652872, 0.4610611488
24663600, 1.199274804, 0.4797099216
24667200, 1.379810796, 0.5519243184
24670800, 1.204234584, 0.4816938336
24674400, 1.13082984, 0.452331936
24678000, 1.009811208, 0.4039244832
24681600, 0.946326024, 0.3785304096
24685200, 0.988980132, 0.3955920528
24688800, 1.149677004, 0.4598708016
24692400, 1.4383362, 0.57533448
24696000, 1.489917912, 0.5959671648
24699600, 1.341124512, 0.5364498048
24703200, 1.128845928, 0.4515383712
24706800, 0.923511036, 0.3694044144
24710400, 0.750543408, 0.3002173632
24714000, 0.655824624, 0.2623298496
24717600, 0.596110608, 0.2384442432
24721200, 0.565224048, 0.2260896192
24724800, 0.558017184, 0.2232068736
24728400, 0.578608224, 0.2314432896
24732000, 0.615672096, 0.2462688384
24735600, 0.728922816, 0.2915691264
24739200, 0.970867536, 0.3883470144
24742800, 1.238551056, 0.4954204224
24746400, 1.403279376, 0.5613117504
24750000, 1.44652056, 0.578608224
24753600, 1.466082048, 0.5864328192
24757200, 1.257082992, 0.5028331968
24760800, 1.14795048, 0.459180192
24764400, 1.040877072, 0.4163508288
24768000, 0.966749328, 0.3866997312
24771600, 1.0038132, 0.40152528
24775200, 1.19942808, 0.479771232
24778800, 1.488732192, 0.5954928768
24782400, 1.612278432, 0.6449113728
24786000, 1.439313696, 0.5757254784
24789600, 1.140743616, 0.4562974464
24793200, 0.855557712, 0.3422230848
24796800, 0.673598784, 0.2694395136
24800400, 0.584503596, 0.2338014384
24804000, 0.559047828, 0.2236191312
24807600, 0.536529264, 0.2146117056
24811200, 0.561985032, 0.2247940128
24814800, 0.593315208, 0.2373260832
24818400, 0.751924224, 0.3007696896
24822000, 1.073058528, 0.4292234112
24825600, 1.210128048, 0.4840512192
24829200, 1.122990996, 0.4491963984
24832800, 1.09166082, 0.436664328
24836400, 1.11124218, 0.444496872
24840000, 1.169007192, 0.4676028768
24843600, 1.0280214, 0.41120856
24847200, 0.957528504, 0.3830114016
24850800, 0.833186868, 0.3332747472
24854400, 0.86647518, 0.346590072
24858000, 0.931093668, 0.3724374672
24861600, 1.172923464, 0.4691693856
24865200, 1.544969304, 0.6179877216
24868800, 1.68399696, 0.673598784
24872400, 1.45391598, 0.581566392
24876000, 1.129844472, 0.4519377888
24879600, 0.826333392, 0.3305333568
24883200, 0.642787632, 0.2571150528
24886800, 0.58264376, 0.233057504
24890400, 0.54505384, 0.218021536
24894000, 0.539415352, 0.2157661408
24897600, 0.55445132, 0.221780528
24901200, 0.5873425, 0.234937
24904800, 0.741461172, 0.2965844688
24908400, 1.079770452, 0.4319081808
24912000, 1.129577096, 0.4518308384
24915600, 1.030903556, 0.4123614224
24919200, 0.9632417, 0.38529668
24922800, 1.026204816, 0.4104819264
24926400, 1.107962892, 0.4431851568
24930000, 0.997072628, 0.3988290512
24933600, 0.904977324, 0.3619909296
24937200, 0.800665296, 0.3202661184
24940800, 0.825098744, 0.3300394976
24944400, 0.898399088, 0.3593596352
24948000, 1.13239634, 0.452958536
24951600, 1.532728988, 0.6130915952
24955200, 1.613547316, 0.6454189264
24958800, 1.398345024, 0.5593380096
24962400, 1.117360372, 0.4469441488
24966000, 0.832616728, 0.3330466912
24969600, 0.681374314, 0.2725497256
24973200, 0.592204418, 0.2368817672
24976800, 0.555373374, 0.2221493496
24980400, 0.541804042, 0.2167216168
24984000, 0.555373374, 0.2221493496
24987600, 0.583481276, 0.2333925104
24991200, 0.74631326, 0.298525304
24994800, 1.018669138, 0.4074676552
24998400, 1.087485036, 0.4349940144
25002000, 1.078761894, 0.4315047576
25005600, 1.028361518, 0.4113446072
25009200, 1.0661618, 0.42646472
25012800, 1.180531884, 0.4722127536
25016400, 1.044838564, 0.4179354256
25020000, 0.96439181, 0.385756724
25023600, 0.8723142, 0.34892568
25027200, 0.863591058, 0.3454364232
25030800, 0.917868386, 0.3671473544
25034400, 1.15339322, 0.461357288
25038000, 1.517826708, 0.6071306832
25041600, 1.65255079, 0.661020316
25045200, 1.486811092, 0.5947244368
25048800, 1.154362458, 0.4617449832
25052400, 0.873283438, 0.3493133752
25056000, 0.68597672, 0.274390688
25059600, 0.60442704, 0.241770816
25063200, 0.563172496, 0.2252689984
25066800, 0.543024928, 0.2172099712
25070400, 0.564131904, 0.2256527616
25074000, 0.596751776, 0.2387007104
25077600, 0.77232344, 0.308929376
25081200, 1.104278608, 0.4417114432
25084800, 1.137857888, 0.4551431552
25088400, 1.032323008, 0.4129292032
25092000, 0.993946688, 0.3975786752
25095600, 1.046714128, 0.4186856512
25099200, 1.121547952, 0.4486191808
25102800, 1.024647744, 0.4098590976
25106400, 0.891290032, 0.3565160128
25110000, 0.800146272, 0.3200585088
25113600, 0.827969104, 0.3311876416
25117200, 0.900884112, 0.3603536448
25120800, 1.163761904, 0.4655047616
25124400, 1.555200368, 0.6220801472
25128000, 1.658816432, 0.6635265728
25131600, 1.436233776, 0.5744935104
25135200, 1.128263808, 0.4513055232
25138800, 0.845238448, 0.3380953792
25142400, 0.678746755, 0.271498702
25146000, 0.58676253, 0.234705012
25149600, 0.560619645, 0.224247858
25153200, 0.543191055, 0.217276422
25156800, 0.56933394, 0.227733576
25160400, 0.58676253, 0.234705012
25164000, 0.75717541, 0.302870164
25167600, 1.09412815, 0.43765126
25171200, 1.139636135, 0.455854454
25174800, 1.07669956, 0.430679824
25178400, 0.97793755, 0.39117502
25182000, 1.044747145, 0.417898858
25185600, 1.164810765, 0.465924306
25189200, 1.0457154, 0.41828616
25192800, 0.97212802, 0.388851208
25196400, 0.86174695, 0.34469878
25200000, 0.88692158, 0.354768632
25203600, 0.96244547, 0.384978188
25207200, 1.16577902, 0.466311608
25210800, 1.46206505, 0.58482602
25214400, 1.606335045, 0.642534018
25218000, 1.44269995, 0.57707998
25221600, 1.135763115, 0.454305246
25225200, 0.895635875, 0.35825435
25228800, 0.718793192, 0.2875172768
25232400, 0.638029912, 0.2552119648
25236000, 0.576447911, 0.2305791644
25239600, 0.563323878, 0.2253295512
25243200, 0.564333419, 0.2257333676
25246800, 0.59562919, 0.238251676
25250400, 0.649134863, 0.2596539452
25254000, 0.855081227, 0.3420324908
25257600, 1.122609592, 0.4490438368
25261200, 1.202363331, 0.4809453324
25264800, 1.178134347, 0.4712537388
25268400, 1.215487364, 0.4861949456
25272000, 1.391147498, 0.5564589992
25275600, 1.212458741, 0.4849834964
25279200, 1.154914904, 0.4619659616
25282800, 1.023674574, 0.4094698296
25286400, 0.962092573, 0.3848370292
25290000, 1.007521918, 0.4030087672
25293600, 1.209430118, 0.4837720472
25297200, 1.505225631, 0.6020902524
25300800, 1.53450232, 0.613800928
25304400, 1.346727694, 0.5386910776
25308000, 1.131695461, 0.4526781844
25311600, 0.924739556, 0.3698958224
25315200, 0.758022756, 0.3032091024
25318800, 0.663005976, 0.2652023904
25322400, 0.60705165, 0.24282066
25326000, 0.572212164, 0.2288848656
25329600, 0.565877712, 0.2263510848
25333200, 0.588048294, 0.2352193176
25336800, 0.626055006, 0.2504220024
25340400, 0.748521078, 0.2994084312
25344000, 1.010345094, 0.4041380376
25347600, 1.258444464, 0.5033777856
25351200, 1.428418926, 0.5713675704
25354800, 1.469592864, 0.5878371456
25358400, 1.49387493, 0.597549972
25362000, 1.296451176, 0.5185804704
25365600, 1.17715233, 0.470860932
25369200, 1.070522388, 0.4282089552
25372800, 1.000843416, 0.4003373664
25376400, 1.046240322, 0.4184961288
25380000, 1.27744782, 0.510979128
25383600, 1.559330934, 0.6237323736
25387200, 1.658570682, 0.6634282728
25390800, 1.452700992, 0.5810803968
25394400, 1.154981748, 0.4619926992
25398000, 0.873098634, 0.3492394536
25401600, 0.692584539, 0.2770338156
25405200, 0.605377701, 0.2421510804
25408800, 0.571914612, 0.2287658448
25412400, 0.554676051, 0.2218704204
25416000, 0.57799881, 0.231199524
25419600, 0.610447866, 0.2441791464
25423200, 0.776749278, 0.3106997112
25426800, 1.109352102, 0.4437408408
25430400, 1.256386887, 0.5025547548
25434000, 1.157011653, 0.4628046612
25437600, 1.129632762, 0.4518531048
25441200, 1.149913422, 0.4599653688
25444800, 1.210755402, 0.4843021608
25448400, 1.066762716, 0.4267050864
25452000, 0.98361201, 0.393444804
25455600, 0.859899984, 0.3439599936
25459200, 0.904517436, 0.3618069744
25462800, 0.980569911, 0.3922279644
25466400, 1.259428986, 0.5037715944
25470000, 1.637663295, 0.655065318
25473600, 1.740080628, 0.6960322512
25477200, 1.49062851, 0.596251404
25480800, 1.157011653, 0.4628046612
25484400, 0.842661423, 0.3370645692
25488000, 0.6648336, 0.26593344
25491600, 0.59301216, 0.237204864
25495200, 0.5629248, 0.22516992
25498800, 0.55030752, 0.220123008
25502400, 0.57457152, 0.229828608
25506000, 0.6017472, 0.24069888
25509600, 0.77062464, 0.308249856
25513200, 1.12293792, 0.449175168
25516800, 1.17146592, 0.468586368
25520400, 1.07440992, 0.429763968
25524000, 0.98900064, 0.395600256
25527600, 1.05693984, 0.422775936
25531200, 1.14429024, 0.457716096
25534800, 1.0239408, 0.40957632
25538400, 0.9171792, 0.36687168
25542000, 0.81818208, 0.327272832
25545600, 0.84632832, 0.338531328
25549200, 0.93756096, 0.375024384
25552800, 1.1986416, 0.47945664
25556400, 1.60918848, 0.643675392
25560000, 1.66645152, 0.666580608
25563600, 1.43934048, 0.575736192
25567200, 1.140408, 0.4561632
25570800, 0.85797504, 0.343190016
25574400, 0.6907152, 0.27628608
25578000, 0.598948752, 0.2395795008
25581600, 0.560466048, 0.2241864192
25585200, 0.550598688, 0.2202394752
25588800, 0.56243952, 0.224975808
25592400, 0.591054864, 0.2364219456
25596000, 0.757813248, 0.3031252992
25599600, 1.033112592, 0.4132450368
25603200, 1.104157584, 0.4416630336
25606800, 1.098237168, 0.4392948672
25610400, 1.052847312, 0.4211389248
25614000, 1.083436128, 0.4333744512
25617600, 1.187043408, 0.4748173632
25621200, 1.062714672, 0.4250858688
25624800, 0.970948224, 0.3883792896
25628400, 0.872274624, 0.3489098496
25632000, 0.87326136, 0.349304544
25635600, 0.95220024, 0.380880096
25639200, 1.215658752, 0.4862635008
25642800, 1.576804128, 0.6307216512
25646400, 1.693238976, 0.6772955904
25650000, 1.500825456, 0.6003301824
25653600, 1.166321952, 0.4665287808
25657200, 0.882141984, 0.3528567936
25660800, 0.705055224, 0.2820220896
25664400, 0.612492108, 0.2449968432
25668000, 0.575072976, 0.2300291904
25671600, 0.554393982, 0.2217575928
25675200, 0.578027118, 0.2312108472
25678800, 0.608553252, 0.2434213008
25682400, 0.786786486, 0.3147145944
25686000, 1.12749753, 0.450999012
25689600, 1.170824946, 0.4683299784
25693200, 1.054628694, 0.4218514776
25696800, 1.011301278, 0.4045205112
25700400, 1.074322974, 0.4297291896
25704000, 1.144237668, 0.4576950672
25707600, 1.039857984, 0.4159431936
25711200, 0.909875736, 0.3639502944
25714800, 0.81731262, 0.326925048
25718400, 0.848823468, 0.3395293872
25722000, 0.94532544, 0.378130176
25725600, 1.223999502, 0.4895998008
25729200, 1.630686384, 0.6522745536
25732800, 1.702570506, 0.6810282024
25736400, 1.459346148, 0.5837384592
25740000, 1.153100094, 0.4612400376
25743600, 0.859655322, 0.3438621288
25747200, 0.697371624, 0.2789486496
25750800, 0.60186852, 0.240747408
25754400, 0.575008272, 0.2300033088
25758000, 0.556106616, 0.2224426464
25761600, 0.589930632, 0.2359722528
25765200, 0.600873696, 0.2403494784
25768800, 0.777952368, 0.3111809472
25772400, 1.12415112, 0.449660448
25776000, 1.179861264, 0.4719445056
25779600, 1.11420288, 0.445681152
25783200, 1.002782592, 0.4011130368
25786800, 1.058492736, 0.4233970944
25790400, 1.181850912, 0.4727403648
25794000, 1.062472032, 0.4249888128
25797600, 0.978906816, 0.3915627264
25801200, 0.886388184, 0.3545552736
25804800, 0.917227728, 0.3668910912
25808400, 0.998803296, 0.3995213184
25812000, 1.229602464, 0.4918409856
25815600, 1.535013432, 0.6140053728
25819200, 1.638475128, 0.6553900512
25822800, 1.466370576, 0.5865482304
25826400, 1.16394408, 0.465577632
25830000, 0.919217376, 0.3676869504
25833600, 0.739666809, 0.2958667236
25837200, 0.654360651, 0.2617442604
25840800, 0.590901192, 0.2363604768
25844400, 0.578417364, 0.2313669456
25848000, 0.581538321, 0.2326153284
25851600, 0.612747891, 0.2450991564
25855200, 0.662683203, 0.2650732812
25858800, 0.876988917, 0.3507955668
25862400, 1.152673452, 0.4610693808
25866000, 1.232778015, 0.493111206
25869600, 1.214052273, 0.4856209092
25873200, 1.243181205, 0.497272482
25876800, 1.409632245, 0.563852898
25880400, 1.254624714, 0.5018498856
25884000, 1.193245893, 0.4772983572
25887600, 1.05072219, 0.420288876
25891200, 0.986222412, 0.3944889648
25894800, 1.058004423, 0.4232017692
25898400, 1.276471413, 0.5105885652
25902000, 1.576083285, 0.630433314
25905600, 1.565680095, 0.626272038
25909200, 1.379462994, 0.5517851976
25912800, 1.158915366, 0.4635661464
25916400, 0.948770928, 0.3795083712
25920000, 0.780700266, 0.3122801064
25923600, 0.686234448, 0.2744937792
25927200, 0.627600492, 0.2510401968
25930800, 0.584167932, 0.2336671728
25934400, 0.58633956, 0.234535824
25938000, 0.603712584, 0.2414850336
25941600, 0.648230958, 0.2592923832
25945200, 0.769842126, 0.3079368504
25948800, 1.040209812, 0.4160839248
25952400, 1.283432148, 0.5133728592
25956000, 1.46041983, 0.584167932
25959600, 1.512538902, 0.6050155608
25963200, 1.521225414, 0.6084901656
25966800, 1.33012215, 0.53204886
25970400, 1.193309586, 0.4773238344
25974000, 1.101015396, 0.4404061584
25977600, 1.030437486, 0.4121749944
25981200, 1.104272838, 0.4417091352
25984800, 1.345323546, 0.5381294184
25988400, 1.630892628, 0.6523570512
25992000, 1.687354956, 0.6749419824
25995600, 1.474535412, 0.5898141648
25999200, 1.17267912, 0.469071648
26002800, 0.889281666, 0.3557126664
26006400, 0.717312501, 0.2869250004
26010000, 0.624385554, 0.2497542216
26013600, 0.589929495, 0.235971798
26017200, 0.568002912, 0.2272011648
26020800, 0.599326602, 0.2397306408
26024400, 0.6264738, 0.25058952
26028000, 0.798754095, 0.319501638
26031600, 1.146447054, 0.4585788216
26035200, 1.283227167, 0.5132908668
26038800, 1.195520835, 0.478208334
26042400, 1.162108899, 0.4648435596
26046000, 1.187167851, 0.4748671404
26049600, 1.231021017, 0.4924084068
26053200, 1.087976166, 0.4351904664
26056800, 1.009666941, 0.4038667764
26060400, 0.88750455, 0.35500182
26064000, 0.92926947, 0.371707788
26067600, 1.028461155, 0.411384462
26071200, 1.331256825, 0.53250273
26074800, 1.705052859, 0.6820211436
26078400, 1.773964977, 0.7095859908
26082000, 1.520243088, 0.6080972352
26085600, 1.185079605, 0.474031842
26089200, 0.86662209, 0.346648836
26092800, 0.688275888, 0.2753103552
26096400, 0.614246214, 0.2456984856
26100000, 0.58023258, 0.232093032
26103600, 0.568227768, 0.2272911072
26107200, 0.596238996, 0.2384955984
26110800, 0.625250625, 0.25010025
26114400, 0.795318795, 0.318127518
26118000, 1.162465962, 0.4649863848
26121600, 1.216487616, 0.4865950464
26125200, 1.107443907, 0.4429775628
26128800, 1.016407416, 0.4065629664
26132400, 1.084434684, 0.4337738736
26136000, 1.162465962, 0.4649863848
26139600, 1.051421451, 0.4205685804
26143200, 0.932373732, 0.3729494928
26146800, 0.846339246, 0.3385356984
26150400, 0.875350875, 0.35014035
26154000, 0.985394985, 0.394157994
26157600, 1.254502854, 0.5018011416
26161200, 1.667668467, 0.6670673868
26164800, 1.693678893, 0.6774715572
26168400, 1.463586663, 0.5854346652
26172000, 1.167467967, 0.4669871868
26175600, 0.89035689, 0.356142756
26179200, 0.709320744, 0.2837282976
26182800, 0.616579095, 0.246631638
26186400, 0.577851813, 0.2311407252
26190000, 0.568679562, 0.2274718248
26193600, 0.582947508, 0.2331790032
26197200, 0.617598234, 0.2470392936
26200800, 0.777603057, 0.3110412228
26204400, 1.067038533, 0.4268154132
26208000, 1.133282568, 0.4533130272
26211600, 1.140416541, 0.4561666164
26215200, 1.084363896, 0.4337455584
26218800, 1.108823232, 0.4435292928
26222400, 1.216851966, 0.4867407864
26226000, 1.097612703, 0.4390450812
26229600, 0.994679664, 0.3978718656
26233200, 0.89684232, 0.358736928
26236800, 0.899899737, 0.3599598948
26240400, 1.007928471, 0.4031713884
26244000, 1.286153418, 0.5144613672
26247600, 1.648966902, 0.6595867608
26251200, 1.736612856, 0.6946451424
26254800, 1.546033863, 0.6184135452
26258400, 1.200545742, 0.4802182968
26262000, 0.901938015, 0.360775206
26265600, 0.73146906, 0.292587624
26269200, 0.6376125, 0.255045
26272800, 0.59578512, 0.238314048
26276400, 0.57334116, 0.229336464
26280000, 0.60394656, 0.241578624
26283600, 0.62945106, 0.251780424
26287200, 0.81512382, 0.326049528
26290800, 1.17116664, 0.468466656
26294400, 1.20993348, 0.483973392
26298000, 1.09261278, 0.437045112
26301600, 1.04262396, 0.417049584
26305200, 1.09975404, 0.439901616
26308800, 1.18034826, 0.472139304
26312400, 1.06914864, 0.427659456
26316000, 0.93040416, 0.372161664
26319600, 0.84980994, 0.339923976
26323200, 0.8824557, 0.35298228
26326800, 1.00385712, 0.401542848
26330400, 1.30889094, 0.523556376
26334000, 1.6985997, 0.67943988
26337600, 1.76185086, 0.704740344
26341200, 1.49762424, 0.599049696
26344800, 1.18952988, 0.475811952
26348400, 0.88959696, 0.355838784
26352000, 0.711195585, 0.284478234
26355600, 0.617051709, 0.2468206836
26359200, 0.594539043, 0.2378156172
26362800, 0.57304968, 0.229219872
26366400, 0.610911891, 0.2443647564
26370000, 0.623191527, 0.2492766108
26373600, 0.800222946, 0.3200891784
26377200, 1.151215875, 0.46048635
26380800, 1.204427631, 0.4817710524
26384400, 1.133819724, 0.4535278896
26388000, 1.035582636, 0.4142330544
26391600, 1.102097331, 0.4408389324
26395200, 1.200334419, 0.4801337676
26398800, 1.085724483, 0.4342897932
26402400, 1.000790334, 0.4003161336
26406000, 0.909716367, 0.3638865468
26409600, 0.942462063, 0.3769848252
26413200, 1.045815666, 0.4183262664
26416800, 1.293454992, 0.5173819968
26420400, 1.602492498, 0.6409969992
26424000, 1.666960587, 0.6667842348
26427600, 1.499138895, 0.599655558
26431200, 1.191124692, 0.4764498768
26434800, 0.945531972, 0.3782127888
26438400, 0.75758775, 0.3030351
26442000, 0.666890625, 0.26675625
26445600, 0.605003175, 0.24200127
26449200, 0.594332925, 0.23773317
26452800, 0.6018021, 0.24072084
26456400, 0.6274107, 0.25096428
26460000, 0.677560875, 0.27102435
26463600, 0.9005691, 0.36022764
26467200, 1.172660475, 0.46906419
26470800, 1.2761619, 0.51046476
26474400, 1.23988305, 0.49595322
26478000, 1.264424625, 0.50576985
26481600, 1.428746475, 0.57149859
26485200, 1.27829595, 0.51131838
26488800, 1.215341475, 0.48613659
26492400, 1.087298475, 0.43491939
26496000, 1.001936475, 0.40077459
26499600, 1.10330385, 0.44132154
26503200, 1.3401834, 0.53607336
26506800, 1.648553625, 0.65942145
26510400, 1.60267155, 0.64106862
26514000, 1.396735725, 0.55869429
26517600, 1.1865318, 0.47461272
26521200, 0.97099275, 0.3883971
26524800, 0.792334248, 0.3169336992
26528400, 0.699969441, 0.2799877764
26532000, 0.643215162, 0.2572860648
26535600, 0.599814831, 0.2399259324
26539200, 0.599814831, 0.2399259324
26542800, 0.622071411, 0.2488285644
26546400, 0.662133255, 0.264853302
26550000, 0.788995761, 0.3155983044
26553600, 1.052736234, 0.4210944936
26557200, 1.318702365, 0.527480946
26560800, 1.481175399, 0.5924701596
26564400, 1.554622113, 0.6218488452
26568000, 1.559073429, 0.6236293716
26571600, 1.358764209, 0.5435056836
26575200, 1.219660584, 0.4878642336
26578800, 1.122844461, 0.4491377844
26582400, 1.05718755, 0.42287502
26586000, 1.160680647, 0.4642722588
26589600, 1.42442112, 0.569768448
26593200, 1.701515541, 0.6806062164
26596800, 1.707079686, 0.6828318744
26600400, 1.485626715, 0.594250686
26604000, 1.186275714, 0.4745102856
26607600, 0.896940174, 0.3587760696
26611200, 0.73656954, 0.294627816
26614800, 0.644095116, 0.2576380464
26618400, 0.606460176, 0.2425840704
26622000, 0.583879212, 0.2335516848
26625600, 0.6182883, 0.24731532
26629200, 0.647320968, 0.2589283872
26632800, 0.821516976, 0.3286067904
26636400, 1.163457288, 0.4653829152
26640000, 1.32259932, 0.529039728
26643600, 1.239802452, 0.4959209808
26647200, 1.190339388, 0.4761357552
26650800, 1.234426032, 0.4937704128
26654400, 1.2634587, 0.50538348
26658000, 1.106467236, 0.4425868944
26661600, 1.02689622, 0.410758488
26665200, 0.915066684, 0.3660266736
26668800, 0.966680316, 0.3866721264
26672400, 1.089262692, 0.4357050768
26676000, 1.416149028, 0.5664596112
26679600, 1.776369168, 0.7105476672
26683200, 1.796799564, 0.7187198256
26686800, 1.535505552, 0.6142022208
26690400, 1.218296772, 0.4873187088
26694000, 0.886034016, 0.3544136064
26697600, 0.711198621, 0.2844794484
26701200, 0.62783091, 0.251132364
26704800, 0.595924749, 0.2383698996
26708400, 0.583573977, 0.2334295908
26712000, 0.614450907, 0.2457803628
26715600, 0.639152451, 0.2556609804
26719200, 0.822355569, 0.3289422276
26722800, 1.185674112, 0.4742696448
26726400, 1.257720282, 0.5030881128
26730000, 1.138329486, 0.4553317944
26733600, 1.042611003, 0.4170444012
26737200, 1.115686404, 0.4462745616
26740800, 1.196995653, 0.4787982612
26744400, 1.076575626, 0.4306302504
26748000, 0.952038675, 0.38081547
26751600, 0.869700195, 0.347880078
26755200, 0.894401739, 0.3577606956
26758800, 1.03952331, 0.415809324
26762400, 1.336971069, 0.5347884276
26766000, 1.727049618, 0.6908198472
26769600, 1.735283466, 0.6941133864
26773200, 1.490326488, 0.5961305952
26776800, 1.194937191, 0.4779748764
26780400, 0.90572328, 0.362289312
26784000, 0.728571312, 0.2914285248
26787600, 0.63240408, 0.252961632
26791200, 0.592682832, 0.2370731328
26794800, 0.581184576, 0.2324738304
26798400, 0.599999904, 0.2399999616
26802000, 0.635539968, 0.2542159872
26805600, 0.798606144, 0.3194424576
26809200, 1.095470208, 0.4381880832
26812800, 1.169686224, 0.4678744896
26816400, 1.162369152, 0.4649476608
26820000, 1.10278728, 0.441114912
26823600, 1.121602608, 0.4486410432
